,term,TF-IDF
726,konsensual,0.26571232397939926
545,illegalisasi,0.26571232397939926
800,legalisasi,0.26571232397939926
421,gaada,0.26546230822930483
222,btw,0.26546230822930483
957,msk,0.263377183240942
1021,next,0.26059962614106164
197,blue,0.26059962614106164
1186,pimpin,0.26059962614106164
659,kawan,0.26059962614106164
294,dahulu,0.26059962614106164
1590,wibawa,0.26040893180181274
864,manipulatif,0.26040893180181274
1037,ngelakuin,0.26040893180181274
162,berfikir,0.26040893180181274
1503,trauma,0.26040893180181274
756,kuatir,0.2598174107433756
29,akhirat,0.2598174107433756
17,adzab,0.2598174107433756
1520,tuai,0.2598174107433756
284,contrario,0.25805864536614403
80,argumentum,0.25805864536614403
972,multitafsir,0.2577392985962894
215,brenti,0.25730689271606005
1241,pzinaan,0.25730689271606005
399,esek,0.25730689271606005
920,missal,0.2558100855951658
516,hoi,0.25499525051093774
738,konyol,0.25499525051093774
463,goblog,0.25499525051093774
691,kereta,0.25427135248460025
446,gerbong,0.25427135248460025
1190,pisah,0.25427135248460025
1247,raja,0.2534462709603582
1357,seteru,0.2534462709603582
1061,nikmatin,0.2534462709603582
964,mucho,0.2534462709603582
1597,wkwkwkwk,0.2534462709603582
1480,texto,0.2534462709603582
369,dr,0.2532962896479529
265,charista,0.25301164072235355
553,indah,0.25301164072235355
424,gabriella,0.25301164072235355
248,calling,0.2517844712371543
252,catt,0.2517844712371543
93,awi,0.2517844712371543
83,asnawi,0.2517844712371543
784,laporin,0.2517844712371543
354,dlu,0.2517844712371543
513,hina,0.2512861423239112
1038,ngelarang,0.245262517687491
159,berani,0.24339704992579653
498,harga,0.24310788593677402
196,bloon,0.24234445075573166
90,aturanny,0.24234445075573166
712,kn,0.24234445075573166
1390,sndri,0.24234445075573166
204,bocah,0.24234445075573166
958,mslh,0.24234445075573166
1217,prbuatan,0.24234445075573166
442,gede,0.24234445075573166
767,kyak,0.24234445075573166
956,msing,0.24234445075573166
1541,udahlah,0.24028205726982932
1211,posisi,0.24028205726982932
1051,ngubah,0.24028205726982932
1538,twitter,0.24028205726982932
310,debatin,0.24028205726982932
827,lollipop,0.23949533608870185
458,giur,0.23949533608870185
844,mahaciwi,0.23949533608870185
317,dengar,0.23805387874641498
1309,sanksi,0.23805387874641498
814,libat,0.23459119625000557
1356,setan,0.23459119625000557
298,dampak,0.23446067434589288
752,ks,0.23316442937524082
362,dompleng,0.23316442937524082
679,keliru,0.23316442937524082
1557,urgent,0.23316442937524082
490,hambat,0.23316442937524082
1544,uin,0.23199514528230172
1117,pagi,0.23199514528230172
694,kerudung,0.23199514528230172
1340,sempit,0.23199514528230172
202,bo,0.23199514528230172
1100,open,0.23199514528230172
1586,warung,0.23199514528230172
226,budaya,0.23199514528230172
856,malam,0.23199514528230172
1526,tuk,0.23181805705027964
1161,percaya,0.23181805705027964
851,make,0.2293609254013098
1375,situasi,0.22899641282709104
1474,ternak,0.2280651207828862
652,karenahukum,0.2280651207828862
441,gawat,0.2280651207828862
302,daruat,0.2280651207828862
769,kyknya,0.2277141611362134
1034,ngedongeng,0.2277141611362134
808,lgi,0.2277141611362134
1472,teriakin,0.2277141611362134
1471,teriak,0.2277141611362134
1409,substansi,0.2277141611362134
270,ckckck,0.2277141611362134
370,dri,0.2264896645329639
85,at,0.22584950153463376
1539,uang,0.2243368901381111
966,mudah,0.22417375178056687
260,cetek,0.22417375178056687
870,masak,0.22417375178056687
876,mata,0.22362640434581887
237,buta,0.22362640434581887
1344,senior,0.22362640434581887
151,benci,0.22362640434581887
1168,permebdikbud,0.22362640434581887
1565,ustadz,0.22362640434581887
360,do,0.2227459435020659
117,ban,0.22213422405125624
1050,ngritik,0.22213422405125624
668,kdrt,0.22213422405125624
1208,pondok,0.22213422405125624
518,homo,0.22213422405125624
902,mentah,0.22213422405125624
1020,nerbitin,0.22213422405125624
1608,yng,0.22213422405125624
969,muhammadiyah,0.22052162696383704
1580,wakil,0.22052162696383704
266,cholil,0.22052162696383704
267,cholis,0.22052162696383704
1481,th,0.22052162696383704
541,ikadi,0.22052162696383704
1251,rakyt,0.21987048633397938
1064,nnti,0.21987048633397938
1058,nikaah,0.21987048633397938
732,kontra,0.21946901391660137
1348,sepenuh,0.21946901391660137
263,chanell,0.21931993745061001
716,kodill,0.21931993745061001
430,gamblang,0.21786151373886586
1562,usap,0.21786151373886586
1149,peluk,0.21786151373886586
1278,riil,0.21767345347512565
1451,tara,0.21759470857078472
1153,pengaruh,0.21759470857078472
444,gender,0.21759470857078472
394,enggak,0.21759470857078472
1399,sperti,0.21659162452959463
231,bumbu,0.21659162452959463
471,grnerasi,0.21659162452959463
932,mmbuat,0.21659162452959463
1053,ngurus,0.21659162452959463
965,muda,0.21659162452959463
1201,pola,0.21658185426642312
855,makul,0.21641653142049272
874,maslahat,0.2149589611126428
1180,petinggi,0.2149589611126428
313,dekat,0.2149589611126428
883,media,0.2149589611126428
791,layak,0.2149589611126428
1378,skrang,0.2149589611126428
1454,tdak,0.2149589611126428
1032,ngawur,0.2149589611126428
647,kamar,0.21383199044484652
1449,tangsel,0.21383199044484652
1165,perjanjianya,0.21383199044484652
1415,surat,0.21383199044484652
630,juta,0.21383199044484652
558,ingat,0.2129129326932577
850,makarim,0.2129129326932577
1301,samasekali,0.21214462407694248
1019,neraka,0.21144214658905455
709,klausal,0.21119129790218633
1381,slalu,0.21088373425234555
1163,perendikbud,0.21088373425234555
106,badan,0.21088373425234555
1262,realita,0.21088373425234555
1291,rugika,0.21088373425234555
1221,pribadi,0.20928009842367998
960,mu,0.20928009842367998
277,cocok,0.20928009842367998
419,fungsi,0.20888796609275384
1549,ummu,0.20876911565203002
1010,nayla,0.20876911565203002
839,mabok,0.20810256670387275
692,kerja,0.20810256670387275
731,konthol,0.20810256670387275
982,mutarbalik,0.20810256670387275
1192,pk,0.20810256670387275
1133,parte,0.20810256670387275
912,mesyumm,0.20810256670387275
1083,nyirnyir,0.20810256670387275
475,gurau,0.2078489872417566
1380,skrng,0.2073760728161425
96,ayem,0.2073760728161425
1432,sypa,0.20716217900704434
1515,tsbt,0.20716217900704434
1244,raba,0.20686099566513813
1341,sen,0.2067411579171783
1033,ngedidik,0.2067411579171783
980,musnah,0.2067411579171783
547,iman,0.2067411579171783
1025,ngajar,0.2067411579171783
139,becus,0.2067411579171783
102,babad,0.2067411579171783
1561,usaha,0.20668243115994064
1468,tera,0.20584077378985172
1500,tr,0.20471657483768838
1282,rizqi,0.20471657483768838
536,idiologi,0.20265220895961686
1092,ok,0.19740756406717241
26,aju,0.19716017267917144
1585,warga,0.19716017267917144
610,jg,0.19689233323272562
1351,serap,0.19689233323272562
1583,wani,0.19689233323272562
786,lari,0.19689233323272562
1189,piro,0.19689233323272562
1013,negativ,0.19689233323272562
735,kontroversi,0.19689233323272562
1382,slama,0.19687304293985552
772,lahir,0.1962232031029655
933,mmg,0.19427665057164076
79,argumen,0.1902348192527607
1397,sopan,0.18971991447417055
1497,tonton,0.18971991447417055
580,itu,0.18880577884070998
1315,sdah,0.18877674097225625
1426,sya,0.18877674097225625
882,mcm,0.18877674097225625
121,bani,0.18877674097225625
1591,widi,0.18877674097225625
651,kangkang,0.18877674097225625
616,jjik,0.18877674097225625
508,hh,0.18877674097225625
539,ijab,0.18877674097225625
179,bilang,0.18593136969369187
714,ko,0.18593136969369187
405,fakta,0.18446700696254395
951,mprett,0.18316632029987395
1266,rem,0.18316632029987395
208,bokep,0.18316632029987395
648,kampanye,0.18316632029987395
639,kakehan,0.18316632029987395
633,kader,0.18316632029987395
48,amat,0.18316632029987395
1560,urusin,0.18316632029987395
345,diskusi,0.18316632029987395
240,bwahaha,0.18316632029987395
1346,sensasi,0.18316632029987395
1363,sidang,0.18316632029987395
1069,nonton,0.18316632029987395
1571,uunya,0.18316632029987395
723,kons,0.1810229024365395
250,capek,0.1810229024365395
82,asih,0.18022289254977444
1592,wiji,0.18022289254977444
1157,penuh,0.18022289254977444
567,iri,0.18022289254977444
1342,senang,0.17711530479693058
1240,putusin,0.17302906998500003
268,cicip,0.17302906998500003
425,gadis,0.17302906998500003
600,jawap,0.17302906998500003
599,jauh,0.17302906998500003
152,bendigan,0.17302906998500003
324,dgr,0.17302906998500003
207,boga,0.17302906998500003
675,keji,0.17302906998500003
909,merinding,0.17302906998500003
166,bertagung,0.17302906998500003
384,eak,0.17302906998500003
1288,ruang,0.17099711824327832
672,kecuali,0.16817219190785104
533,ibuk,0.16688643369645575
687,kendali,0.16688643369645575
239,buuk,0.16688643369645575
142,bejad,0.16688643369645575
1252,ralat,0.16654738499016297
433,gantung,0.16654738499016297
881,mayoritas,0.16654738499016297
1403,standing,0.16654738499016297
892,menaggulangi,0.16502574520999105
1065,nntinya,0.16502574520999105
129,batas,0.16502574520999105
989,nahh,0.16502574520999105
1414,sungguh,0.16502574520999105
1488,tinghi,0.15777808145565442
1145,pdhl,0.15777808145565442
915,mikirin,0.15777808145565442
478,guwe,0.15777808145565442
776,lampau,0.15777808145565442
1184,pikirin,0.15777808145565442
1215,praktek,0.15777808145565442
232,bunga,0.15777808145565442
1443,tanam,0.15579883457434673
896,meng,0.15083864492470392
585,izin,0.1493860301665027
396,entar,0.1493860301665027
1035,ngedukung,0.1493860301665027
320,derita,0.14878804426299033
822,literatur,0.14878804426299033
733,kontradiksi,0.14878804426299033
183,binatang,0.14878804426299033
983,mutu,0.14666573559334486
1489,tingkat,0.14666573559334486
141,begitu,0.14666573559334486
1054,ngurusin,0.14666573559334486
771,lagak,0.14666573559334486
1017,nempelkan,0.14666573559334486
1267,rendah,0.14666573559334486
1188,pintu,0.14666573559334486
1525,tujuaannya,0.14666573559334486
1529,tumpul,0.14666573559334486
1265,rektor,0.14666573559334486
1249,rajam,0.14666573559334486
69,anu,0.14666573559334486
1463,tempel,0.14666573559334486
31,akibat,0.13890286574721453
344,disetubuhin,0.1383633005241302
592,jakar,0.1383633005241302
161,berat,0.1383633005241302
1029,ngasi,0.1383633005241302
334,difahami,0.13824165580225842
1323,seharusx,0.13824165580225842
645,kalimatx,0.13824165580225842
621,jls,0.13824165580225842
663,kayakx,0.13824165580225842
1554,unsur,0.13824165580225842
859,mampu,0.13714656281563728
347,ditawarin,0.13714656281563728
1457,telanjang,0.13714656281563728
1453,tawar,0.13714656281563728
1433,syurga,0.13692155899858324
165,bersih,0.13692155899858324
1206,politis,0.13692155899858324
1137,patok,0.1368685349557789
184,bincang,0.1368685349557789
1122,pakek,0.1368685349557789
1460,tembak,0.1368685349557789
998,nangkepnya,0.1368685349557789
392,emang,0.13408928705704415
375,duduk,0.13312475478320518
104,bacod,0.13312475478320518
337,dijelasin,0.13312475478320518
905,menyalahgunakan,0.13312475478320518
1143,pd,0.12917072102294797
216,brng,0.12917072102294797
87,atau,0.12905715813182514
1048,ngomongin,0.12777526467366446
537,ii,0.1272935611204883
1172,permendikbudnya,0.1272935611204883
448,gesek,0.1272935611204883
656,katagori,0.1272935611204883
550,implementasi,0.1272935611204883
741,korbanya,0.1226312588437455
995,nangin,0.1226312588437455
799,legalin,0.1226312588437455
529,hukumanya,0.1226312588437455
131,bawah,0.1226312588437455
697,ketentuanya,0.1226312588437455
782,lap,0.1226312588437455
994,nanangin,0.1226312588437455
438,gatau,0.1226312588437455
760,kuhpnya,0.11883643284907489
300,dapat,0.11883643284907489
443,gemeteran,0.1168051714075187
1609,you,0.1168051714075187
445,genit,0.1168051714075187
32,aksi,0.1168051714075187
884,megang,0.1168051714075187
1235,pundak,0.1168051714075187
1431,syg,0.1168051714075187
829,love,0.1168051714075187
862,manggil,0.1168051714075187
1063,nilai,0.11655538374284037
193,blhkan,0.11216844506905554
1233,pulih,0.11216844506905554
1404,stengah,0.11216844506905554
1336,seluru,0.11216844506905554
739,kopit,0.11216844506905554
194,blhlkan,0.11216844506905554
873,mask,0.11216844506905554
1389,smseter,0.11216844506905554
1423,swasta,0.11216844506905554
244,byr,0.11216844506905554
1387,smester,0.11216844506905554
924,mkn,0.11216844506905554
357,dmester,0.11216844506905554
1483,thn,0.11216844506905554
192,blh,0.11216844506905554
1519,tua,0.11216844506905554
389,ekonomi,0.11216844506905554
272,cm,0.11216844506905554
1516,ttap,0.11216844506905554
1185,pilih,0.11216844506905554
927,mksh,0.11216844506905554
928,mksih,0.11216844506905554
835,lurus,0.10993524316698969
198,bnar,0.10993524316698969
190,bkuasa,0.10993524316698969
582,ituu,0.10993524316698969
234,buru,0.10993524316698969
952,mrasa,0.10993524316698969
289,cucu,0.10993524316698969
620,jlas,0.10993524316698969
1366,silaahkan,0.10993524316698969
823,llos,0.10993524316698969
1377,skalipun,0.10993524316698969
698,ketua,0.10993524316698969
307,ddpan,0.10993524316698969
705,kitaa,0.10993524316698969
72,apadaya,0.10993524316698969
1581,wakl,0.10993524316698969
257,celeng,0.10993524316698969
1193,pkoknya,0.10993524316698969
751,krna,0.10993524316698969
1388,smogaa,0.10993524316698969
492,hamll,0.10993524316698969
614,jikaa,0.10993524316698969
355,dluaar,0.10993524316698969
942,mnghamili,0.10993524316698969
219,brulang,0.10993524316698969
136,bdoa,0.10993524316698969
929,mlakukan,0.10993524316698969
1078,nyari,0.10993524316698969
486,hak,0.10993524316698969
356,dluar,0.10993524316698969
737,konvensional,0.10853709055776228
1216,praktis,0.10853709055776228
363,dosa,0.10853709055776228
373,drun,0.10853709055776228
122,bank,0.10853709055776228
1273,riba,0.10853709055776228
1558,ursury,0.10853709055776228
1243,qur,0.10853709055776228
561,injil,0.10853709055776228
77,arab,0.10853709055776228
1300,salahsatu,0.10607231203847124
1475,tertawa,0.10607231203847124
736,kontroversial,0.10607231203847124
766,kutip,0.10607231203847124
820,liput,0.10607231203847124
1466,tentu,0.10583562255582943
1376,siul,0.10583562255582943
474,guna,0.10583562255582943
1522,tugas,0.10583562255582943
1575,vidio,0.10583562255582943
1112,otoritas,0.10583562255582943
1343,senggol,0.10583562255582943
1015,negri,0.10471619909837299
1136,paten,0.10444398304637692
579,it,0.10444398304637692
926,mksd,0.10444398304637692
154,benteng,0.10444398304637692
1314,scr,0.10444398304637692
1111,other,0.10444398304637692
1603,worth,0.10444398304637692
551,in,0.10444398304637692
1364,side,0.10444398304637692
721,konfirmasi,0.10444398304637692
295,dalam,0.10444398304637692
259,cerita,0.10390228459051702
1175,permnedikbudristek,0.10390228459051702
805,letak,0.10390228459051702
1158,penyelesaina,0.10390228459051702
1109,ortunya,0.10235828741884419
936,mndidik,0.10235828741884419
1504,trgantung,0.10235828741884419
619,jlanya,0.10235828741884419
1086,oasti,0.10235828741884419
1331,selamat,0.10235828741884419
1107,orrunya,0.10235828741884419
944,mnyikapi,0.10235828741884419
1440,tamat,0.10235828741884419
1506,trjerumus,0.10235828741884419
1006,nasip,0.10235828741884419
1214,pr,0.10235828741884419
618,jlan,0.10235828741884419
742,koropsi,0.10235828741884419
1268,renung,0.10235828741884419
761,kuliah,0.10235828741884419
1507,trlepas,0.10235828741884419
174,bidan,0.10235828741884419
1220,prgaulan,0.10235828741884419
261,cewe,0.10235828741884419
40,alhamdulilah,0.10235828741884419
1155,penring,0.10235828741884419
706,kjadian,0.10235828741884419
696,ketat,0.10235828741884419
5,ada,0.09902508088979098
235,burukk,0.0975049348021027
725,konsekwensi,0.05303615601923562
1147,peemendikbud,0.05303615601923562
1553,unjuk,0.0
19,agamais,0.0
385,ecer,0.0
1548,umat,0.0
1496,tolol,0.0
1528,tulis,0.0
28,akar,0.0
33,aku,0.0
10,adh,0.0
13,adl,0.0
473,gue,0.0
1517,ttg,0.0
35,alam,0.0
483,hadehh,0.0
437,gas,0.0
20,ahahaaha,0.0
1501,tragis,0.0
1589,whyyposisi,0.0
488,halah,0.0
67,anjur,0.0
462,goa,0.0
46,amal,0.0
1595,wkwkkw,0.0
1477,terusin,0.0
1476,terus,0.0
52,amma,0.0
404,fahaman,0.0
397,ente,0.0
55,ancem,0.0
422,gaass,0.0
1464,temu,0.0
1462,tempat,0.0
1605,yaelah,0.0
1532,tunjuk,0.0
802,legalx,0.0
517,holaqoh,0.0
1039,ngenyel,0.0
1030,ngasih,0.0
1028,ngas,0.0
1022,nga,0.0
305,data,0.0
719,kompor,0.0
411,fikir,0.0
211,boneka,0.0
720,kond,0.0
722,konotasi,0.0
1004,narasi,0.0
724,konsekuensi,0.0
1002,nara,0.0
999,nanya,0.0
997,nangkep,0.0
213,brarti,0.0
977,munkin,0.0
217,broow,0.0
1036,ngeh,0.0
708,klaim,0.0
743,korupsi,0.0
702,khotbah,0.0
1113,oyo,0.0
665,kbetulan,0.0
1105,ormas,0.0
186,bintang,0.0
1101,opini,0.0
189,bkn,0.0
673,kedok,0.0
684,kembang,0.0
686,kencing,0.0
1087,obyektif,0.0
1085,nyuri,0.0
1082,nyesel,0.0
695,kesan,0.0
1068,non,0.0
1060,nikahin,0.0
700,khawatir,0.0
203,bobrok,0.0
218,brsama,0.0
745,kotak,0.0
1435,tabayun,0.0
889,melundungi,0.0
880,matkul,0.0
242,bwahahaha,0.0
291,curi,0.0
867,marah,0.0
865,mantan,0.0
863,mangkrak,0.0
288,cuan,0.0
853,makna,0.0
852,maklum,0.0
287,crott,0.0
285,coy,0.0
837,lw,0.0
833,lulus,0.0
819,lingkup,0.0
794,lebar,0.0
279,colet,0.0
278,colek,0.0
885,meggunakan,0.0
897,mengecrott,0.0
746,koteka,0.0
238,butuh,0.0
962,muas,0.0
961,muaantaabb,0.0
959,mslhx,0.0
955,msh,0.0
950,motong,0.0
941,mngenali,0.0
940,mngejar,0.0
939,mnganut,0.0
938,mngabdi,0.0
937,mnertibkan,0.0
753,ksalahan,0.0
934,mmpertahankan,0.0
931,mmbahas,0.0
925,mknya,0.0
918,minggu,0.0
907,merehabilitas,0.0
299,dangkal,0.0
1116,pade,0.0
1127,panjenengan,0.0
1140,paut,0.0
1353,sesat,0.0
101,bab,0.0
1337,semangat,0.0
566,intrik,0.0
114,baju,0.0
116,balik,0.0
1324,sehat,0.0
571,islamabad,0.0
1321,sedikit,0.0
572,islami,0.0
1319,sedekah,0.0
1317,sebelumya,0.0
1312,sayang,0.0
1310,sapi,0.0
1308,sangsi,0.0
1307,sangkut,0.0
120,bangsa,0.0
1302,sampaiin,0.0
1352,seringkali,0.0
361,dokter,0.0
646,kalu,0.0
1361,sholat,0.0
1434,ta,0.0
534,identitas,0.0
535,idham,0.0
1413,sukak,0.0
1411,sugiono,0.0
1405,stock,0.0
365,dosenn,0.0
1400,spk,0.0
1396,sono,0.0
1395,solusiable,0.0
1391,sngt,0.0
546,imam,0.0
548,imbal,0.0
549,imej,0.0
1372,sis,0.0
97,ayo,0.0
98,ayom,0.0
578,isue,0.0
1296,sadar,0.0
125,banyakin,0.0
127,barbie,0.0
1205,politik,0.0
631,juz,0.0
1200,pojok,0.0
1198,pnegak,0.0
330,diberitahukan,0.0
1195,placur,0.0
638,kake,0.0
158,berahlaq,0.0
1177,perspektif,0.0
1169,permedikbudristek,0.0
328,dianggep,0.0
1160,perbutan,0.0
169,bgmn,0.0
326,diamenyetujui,0.0
325,dhadapi,0.0
1150,pemahamanya,0.0
171,biasa,0.0
335,dihapuus,0.0
627,jum,0.0
1213,ppks,0.0
1264,rekomendasi,0.0
1289,rubah,0.0
581,ituh,0.0
1285,rohani,0.0
1284,robah,0.0
348,ditindaklanjuti,0.0
1274,ribet,0.0
597,jaring,0.0
601,jaya,0.0
1218,presenter,0.0
1253,ramah,0.0
1248,rajalela,0.0
1246,rahayu,0.0
1242,qt,0.0
1231,publik,0.0
625,juli,0.0
145,belakang,0.0
628,jumat,0.0
